  26 MIRANDA        31.91    46.59     26.83    55.40     3.29     -       -         0.01     0.01      -    10.05    14.68
  27 CAPIM BRANC1   67.57     8.69     58.71    41.69    13.63     -       -         0.01     0.00      -    93.70    12.05
  28 CAPIM BRANC2   62.38     0.62     55.49    30.81    24.65     -       -         0.01     0.00      -    61.08     0.61
  29 CORUMBA IV     34.16   263.52      5.79    19.83    17.89     -       -         0.06     0.05      -    29.99   231.34
  30 CORUMBA I      39.69   408.84     66.73    29.53     1.04     -       -         0.01     0.06      -    43.19   444.91
  31 ITUMBIARA      67.88  8454.40    150.45   225.12     3.94     -       -         0.11     0.16      -    67.25  8375.16
  32 CACH.DOURADA     -        -      233.66   219.77    13.79     -       -         0.03     0.03      -      -        -  
  33 SAO SIMAO      52.39  2902.23    336.20   139.64     2.87     -       -         0.07     0.49      -    55.87  3094.98
  34 I. SOLTEIRA    84.19  4628.12   1736.29   806.35    66.87     0.00    -         0.19     0.16      -    99.87  5490.03
  37 BARRA BONITA   61.48  1577.55     71.15    46.20    65.79     -       -         0.01     4.16      -    59.72  1532.30
  38 A.S. LIMA       1.56     0.92    119.17    65.55    54.18     -       -         0.00     0.12      -     0.29     0.17
  39 IBITINGA        7.08     3.98    133.30    62.52    74.32     -       -         0.01     0.15      -     0.33     0.19
  40 PROMISSAO      59.60  1268.35    146.44    74.53    46.12     -       -         0.07     0.08      -    60.79  1293.57
  42 NAVANHANDAVA   58.63   233.33    124.47   118.16    49.76     -       -         0.03     0.03      -    47.65   189.66
  43 TRES IRMAOS    56.79  1958.62    169.56   183.44     7.65    18.10    -         0.14     0.09      -    55.62  1918.30
  45 JUPIA          98.76   892.55   1087.56   648.60   431.58     -       -         0.09     0.14      -    99.53   899.49
  46 P. PRIMAVERA   58.03   358.55   1040.38   774.34     5.91     -       -        -0.83     0.63      -    99.93   617.42
  47 A.A. LAYDNER   64.83  2052.03     20.48    31.62     0.00     -       -        -0.03     0.09      -    64.47  2040.35
  48 PIRAJU           -        -       32.40    30.00     2.39     -       -         0.00     0.00      -      -        -  
  49 CHAVANTES      79.35  2413.01     48.71    53.77   118.58     -       -        -0.08     0.05      -    75.27  2289.10
  50 L.N. GARCEZ      -        -      182.19    47.41   134.69     -       -         0.01     0.08      -      -        -  
  51 CANOAS II        -        -      182.93    44.83   138.06     -       -         0.01     0.01      -      -        -  
  52 CANOAS I         -        -      184.48    30.53   153.90     -       -         0.00     0.02      -      -        -  
  57 MAUA           33.01   219.22     57.80    27.44   249.21     -       -        -0.06     0.07      -     0.05     0.33
  61 CAPIVARA       66.72  3818.81    505.20   116.90  1212.48     -       -        -0.11     0.23      -    52.31  2994.17
  62 TAQUARUCU      68.92    95.20   1338.43   212.24  1083.39     -       -        -0.02     0.03      -    99.86   137.94
  63 ROSANA         94.27   384.21   1315.62   204.17  1088.10     -       -        -0.10     0.16      -    99.94   407.34
  66 ITAIPU         89.98  1537.45   1301.16  1129.57     0.24     -       -        -1.50     0.98      -   100.00  1708.71
  71 STA CLARA PR   85.91   225.07     24.54    13.46    34.11     -       -        -0.01     0.03      -    77.10   202.00
  72 FUNDAO           -        -       48.59    12.76    35.84     -       -         0.00     0.00      -      -        -  
  73 JORDAO         99.38    24.84     52.63     -       42.64     9.97    -         0.00     0.00      -    99.48    24.87
  74 G.B. MUNHOZ    87.02  3311.26    129.69    86.72   245.02     -       -        -0.09     0.54      -    81.70  3108.72
  76 SEGREDO        99.84   387.38    362.42   106.02   256.21     -       -        -0.04     0.01      -    99.89   387.58
  77 SLT.SANTIAGO   99.85  4107.00    426.24   132.15   294.03     -       -        -0.12     0.03      -    99.86  4107.09
  78 SALTO OSORIO   99.96   402.51    434.60   156.17   278.47     -       -        -0.04     0.01      -    99.95   402.48
  82 SALTO CAXIAS   99.98   272.70    487.78   139.24   348.65     -       -        -0.12     0.10      -    99.93   272.56
  83 BAIXO IGUACU   99.69    33.12    509.12   214.84   294.30     -       -        -0.04     0.07      -    99.58    33.08
  86 BARRA GRANDE   37.21   815.81     53.57    40.39   828.40     -       -        -0.11     0.07      -     0.03     0.66
  88 SAO ROQUE      33.61   154.24     74.13    15.62   212.59     -       -        -0.06     0.13      -     0.01     0.06
  89 GARIBALDI      30.30    19.39    245.36    42.06   222.54     -       -        -0.03     0.05      -     0.22     0.14
  90 CAMPOS NOVOS   37.65    59.12    273.63    46.45   285.86     -       -        -0.04     0.01      -     0.31     0.49
  91 MACHADINHO     52.21   551.82   1242.64    98.81  1691.76     -       -        -0.07     0.04      -     0.37     3.89
  92 ITA            52.79   421.21   1851.69   135.57  2136.29     -       -        -0.18     0.22      -     0.14     1.16
  93 PASSO FUNDO    63.58   892.66     11.40     8.82   346.99     -       -        -0.15     0.06      -    39.06   548.37
  94 MONJOLINHO      5.21     0.57    363.84    13.06   350.86     -       -        -0.01     0.01      -     4.54     0.50
  95 QUEBRA QUEIX   39.04    10.15     18.92     8.62    20.34     -       -         0.00     0.01      -     0.37     0.10
  97 CASTRO ALVES   99.41     4.97     32.05    13.45    23.50     -       -        -0.01     0.07      -     0.33     0.02
  98 MONTE CLARO    87.27     1.03     53.03     2.84    51.10     -       -         0.00     0.10      -     1.67     0.02
  99 14 DE JULHO    89.72     5.11     56.55     4.35    57.22     -       -        -0.01     0.04      -     0.92     0.05
 101 SAO JOSE       16.96     3.83     72.40    23.14    52.94     -       -        -0.03     0.10      -     0.29     0.07
 102 PASSO S JOAO   31.69     7.89     78.98    26.97    59.78     -       -        -0.02     0.01      -     0.55     0.14
 103 FOZ CHAPECO     4.62     3.44   2668.33   166.85  2471.00     -       -        -0.13     0.08      -    45.83    34.05
 107 EDGARD SOUZA   96.08     0.86     13.89     -       16.71     0.00    -         0.00    -1.99      -     3.91     0.04
 108 TRAICAO        34.01     0.31      0.22     -        0.50     -       -         0.00    -         0.00   2.65     0.02
 109 PEDREIRA       75.71     0.68      0.38     -        0.22     -       -         0.00    -         0.00  93.29     0.84
 110 ERNESTINA      53.62   127.61      5.88     -       64.38     -       -        -0.04     0.00      -    29.06    69.16
 111 PASSO REAL     86.92  2917.86    105.76    35.16    94.34     -       -        -0.30     0.04      -    86.23  2894.69
 112 JACUI          89.31    21.78    129.53    13.93   113.13     -       -        -0.01     0.00      -    99.49    24.27
 113 ITAUBA         96.48   152.63    129.82    52.52    71.83     -       -        -0.03     0.03      -    99.95   158.12
 114 D. FRANCISCA   96.41    60.31    127.36    30.79    94.39     -       -        -0.04     0.03      -    99.92    62.51
 115 G.P. SOUZA     93.70   146.16      2.76     0.32     0.04     -       -        -0.01     0.01      -    95.24   148.57
 117 GUARAPIRANGA   63.39   119.93      2.59     -        0.00     -       -         0.00     0.89      -    64.28   121.62
 118 BILLINGS       42.39   479.76      3.11     -        0.38    98.92    -        -0.01     0.68     0.00  33.83   382.86
 119 HENRY BORDEN     -        -       98.92     0.49    98.42     -       -         0.00    -          -      -        -  
 120 JAGUARI        89.93   713.13      3.54     2.37     0.00     -       -        -0.04     0.45      -    90.03   713.91
 121 PARAIBUNA      73.04  1925.44      8.99     5.61     0.00     -       -        -0.12     0.01      -    73.18  1929.03
 122 SANTA BRANCA   68.31   210.39      6.14     2.83     0.28     -       -        -0.02     0.00      -    69.30   213.45
 123 FUNIL          42.27   255.73     25.57    27.70     8.03     -       -        -0.02     0.54      -    40.51   245.07
 124 LAJES          59.25   263.88      1.45     -        1.75     0.35    -        -0.02     0.00      -    59.12   263.26
 125 STA CECILIA      -        -       44.94     -       31.73     -       -         0.00     0.05   -27.72    -        -  
 126 PICADA           -        -        3.20     3.01     0.18     -       -         0.00     0.01      -      -        -  
 127 SOBRAGI          -        -        5.37     4.95     0.35     -       -         0.00     0.07      -      -        -  
 129 SIMPLICIO        -        -       46.13    17.18    21.11     -       -         0.00     7.85      -      -        -  
 130 ILHA POMBOS      -        -       43.91    51.26     0.41     -       -         0.00    -7.77      -      -        -  
 131 NILO PECANHA     -        -        9.68     9.60     0.08     -       -         0.00     0.00      -      -        -  
 133 P. PASSOS        -        -       13.77    13.45     0.32     -       -         0.00     0.00      -      -        -  
 134 SALTO GRANDE     -        -        8.29     7.88     0.40     -       -         0.00     0.02      -      -        -  
 135 P. ESTRELA     51.54    17.01      8.25    11.25     0.25     -       -         0.00     0.00      -    41.72    13.77
 139 CANDONGA        6.48     0.17     22.64    22.31     0.36     -       -         0.00     0.06      -     2.98     0.08
 141 BAGUARI         4.83     0.32     33.51    33.16     0.46     -       -         0.00     0.17      -     0.58     0.04
 143 AIMORES         9.40     2.72     34.87    35.71     1.78     -       -        -0.01     0.10      -     0.08     0.02
 144 MASCARENHAS      -        -       45.93    30.67    15.22     -       -         0.00     0.04      -      -        -  
 146 FONTES C         -        -        1.75     1.20     0.08     -       -         0.00     0.48      -      -        -  
 147 FONTES AB        -        -        2.81     2.72     0.09     -       -         0.00    -          -      -        -  
 148 IRAPE          43.92  1623.19      3.11     1.95     0.07     -       -         0.06     0.01      -    43.95  1624.29
 153 SAO DOMINGOS   47.86     7.11     10.02    13.28     0.93     -       -         0.00     0.03      -    19.34     2.87
 154 ITAPEBI         9.31     6.36      6.65    12.79     0.14     -       -        -0.04     0.10      -     0.05     0.04
 155 RETIRO BAIXO    1.82     0.74      6.91     7.23     0.30     -       -         0.00     0.10      -     0.09     0.04
 156 TRES MARIAS    51.39  7851.93     37.33    34.16     0.28     -       -         0.51     0.25      -    51.41  7854.05
 162 QUEIMADO       29.74   137.32      0.60     0.63     0.13     -       -         0.02     0.02      -    29.69   137.10
 169 SOBRADINHO     55.25 15840.80     77.41   242.43   306.36     -       -        24.56     1.71      -    53.53 15346.77
 172 ITAPARICA      34.60  1227.52    337.06   135.81    69.61     -       -         5.60     5.37      -    38.03  1349.30
 173 MOXOTO           -        -      194.41    25.42    34.36   134.00    -         0.48     0.18      -      -        -  
 174 P.AFONSO 123     -        -       59.78    50.97     8.77     -       -         0.03     0.01      -      -        -  
 175 P.AFONSO 4       -        -      134.00   132.43     1.00     -       -         0.62    -          -      -        -  
 178 XINGO           0.04     0.03    183.32   120.45     0.50     -       -         0.47     0.03      -    99.96    61.98
 180 TOCOS          57.48     0.64      0.95     -        0.00     1.02    -         0.00     0.00      -    50.91     0.56
 181 SANTANA        15.84     1.22     13.59     -        2.39     -       -         0.00     0.00     1.02   3.06     0.24
 182 VIGARIO         1.56     0.17     12.19     -        9.68     2.47    -         0.00     0.00    26.70   1.96     0.22
 185 BARRA BRAUNA   16.85     2.93     10.11    11.33     0.36     -       -         0.00     0.14      -     6.99     1.21
 189 P. CAVALO      68.73   647.43      0.17     0.23     0.03     -       -        -0.07     0.36      -    68.70   647.11
 190 B. ESPERANCA   30.47   582.57     18.84    20.43     0.31     -       -         0.56     0.09      -    30.33   579.99
 192 GUILMAN-AMOR     -        -        5.70     5.46     0.19     -       -         0.00     0.05      -      -        -  
 193 SA CARVALHO      -        -        5.72     5.59     0.14     -       -         0.00     0.00      -      -        -  
 195 JAURU            -        -        5.70     5.49     0.21     -       -         0.00     0.01      -      -        -  
 196 GUAPORE          -        -        2.94     2.61     0.33     -       -         0.00     0.00      -      -        -  
 203 CORUMBA III     8.99    23.64     38.33    23.35    37.99     -       -         0.04     0.01      -     0.21     0.54
 204 CACH.CALDEIR     -        -        9.07     8.72     0.28     -       -         0.05    -          -      -        -  
 215 SALTO PILAO    66.40     0.09     36.03     3.23    32.86     -       -         0.00     0.02      -    10.09     0.01
 217 ROSAL            -        -        2.68     2.42     0.25     -       -         0.00     0.01      -      -        -  
 227 SINOP           7.70   158.48     41.30   103.97    68.88     -       -         0.35     0.31      -     1.26    26.00
 228 COLIDER          -        -      176.65   107.88    68.58     -       -         0.16     0.00      -      -        -  
 229 TELES PIRES      -        -       76.42    75.02     0.24     -       -         0.18     0.92      -      -        -  
 230 SAO MANOEL       -        -       77.06    77.42     0.42     -       -         0.09    -0.91      -      -        -  
 241 SLT VERDINHO     -        -       16.66    16.34     0.29     -       -         0.01     0.00      -      -        -  
 249 OURINHOS         -        -      172.70    43.29   129.40     -       -         0.00     0.00      -      -        -  
 251 SERRA MESA     67.27 29095.99     72.14    13.88     0.00     -       -         2.11     0.22      -    67.40 29152.39
 252 CANA BRAVA     79.58   311.15     23.71    76.23     3.29     -       -         0.22     0.01      -    65.26   255.17
 253 SAO SALVADOR   36.76    21.74     87.68   100.17     9.02     -       -         0.16     0.01      -     0.16     0.10
 257 PEIXE ANGIC    12.58    66.48    124.02   114.48    75.37     -       -         0.36     0.15      -     0.04     0.23
 261 LAJEADO         0.49     2.36    268.09   266.88     2.64     -       -         0.54     0.18      -     0.03     0.14
 262 SALTO            -        -       16.16    15.85     0.24     -       -         0.01     0.02      -      -        -  
 267 ESTREITO TOC   87.47  2091.38    225.68   485.92  1218.69     -       -         0.81     0.12      -    25.59   611.77
 272 CURUA-UNA       8.12    38.09     10.28    20.14    28.05     -       -         0.08     0.01      -     0.03     0.12
 275 TUCURUI        13.00  5066.44    235.20   374.47  1538.00     -       -         1.77     1.47      -     8.69  3387.00
 276 RONDON II      32.86    94.01      6.48    12.37     0.00     -       -        -0.01     0.03      -    30.76    88.02
 277 BALBINA        29.06  2991.73     59.62    35.85     0.40     -       -         1.21     0.00      -    29.27  3013.05
 278 MANSO          49.73  1467.46      5.18    34.27     8.59     -       -         0.24     0.02      -    48.44  1429.33
 279 SAMUEL          0.26     6.67      8.99    15.22     0.17     -       -        -0.09     0.03      -     0.00     0.05
 280 COARACY NUNE    5.40     6.17      8.96     7.07     8.01     -       -         0.02    -          -     0.02     0.02
 281 PONTE PEDRA      -        -        6.74     5.83     0.90     -       -        -0.01     0.01      -      -        -  
 283 STA CLARA MG     -        -        0.69     0.57     0.07     -       -         0.00     0.05      -      -        -  
 284 FERREIRA GOM     -        -       17.10    16.77     0.30     -       -         0.02     0.00      -      -        -  
 285 JIRAU          14.91   223.11    931.13   844.70     2.08     -       -        -0.30     5.31      -    20.21   302.56
 286 STO ANT JARI    0.57     0.16     13.48     9.48     4.04     -       -         0.02     0.08      -     0.07     0.02
 287 STO ANTONIO     0.04     0.09    828.19   823.21     5.72     -       -        -0.59     0.00      -     0.03     0.07
 288 BELO MONTE       -        -        0.93     0.00     0.00     -       -         0.46     0.56      -      -        -  
 290 ESPORA         26.41    36.44      5.79     5.72    36.30     -       -         0.02     0.01      -     0.13     0.19
 304 ITIQUIRA I       -        -        5.27     5.09     0.17     -       -         0.00     0.02      -      -        -  
 305 ITIQUIRA II      -        -        5.25     5.16     0.10     -       -         0.00    -          -      -        -  
 310 DARDANELOS       -        -        5.96     4.01     1.93     -       -         0.00     0.02      -      -        -  
 311 CACU           33.40    10.58     16.42    20.69     6.22     -       -         0.00     0.03      -     0.15     0.05
 312 B. COQUEIROS   34.33    16.41     27.91    21.06    23.13     -       -         0.01     0.00      -     0.24     0.11
 314 PIMENTAL       12.92    13.78     78.45    77.28     0.48     0.93    -         0.00    -          -    12.70    13.54
 315 FOZ R. CLARO     -        -       45.48    10.55    34.94     -       -         0.00     0.00      -      -        -  

2 - AFLUENCIAS E DEFLUENCIAS POR USINA (m3/s):

 IND     NOME         VAZ.      VAZ.      VAZ.      VAZ.      VAZ.       VAZ.     VAZ.       DEF.      DEF      TURB.
                      AFLU      TURB      VERT      DESV      DESC       ALTE     BOMB       MIN       MAX       MAX
----------------------------------------------------------------------------------------------------------------------
   1 CAMARGOS           85.    192.24      803.       -         -        0.20       -        0.00      0.00    194.65
   2 ITUTINGA          995.    235.66      759.       -         -        0.00       -        0.00      0.00    241.00
   4 FUNIL-GRANDE     1122.    420.49      700.       -         -        0.60       -        0.00      0.00    573.00
   6 FURNAS           1825.    818.42       19.       -         -        3.00       -        0.00      0.00   1506.00
   7 M. DE MORAES      938.   1112.69     3209.       -         -        0.60       -        0.00      0.00   1115.68
   8 ESTREITO         4347.   1769.31     2708.       -         -        0.10       -        0.00      0.00   1860.98
   9 JAGUARA          4487.   1070.35     3219.       -         -        0.00       -        0.00      0.00   1076.00
  10 IGARAPAVA        4319.   1480.41     2838.       -         -        0.10       -        0.00      0.00   1485.00
  11 VOLTA GRANDE     4380.   1177.21     3248.       -         -        0.20       -        0.00      0.00   1188.89
  12 P. COLOMBIA      4587.   1385.98     3354.       -         -        1.40       -        0.00      0.00   1392.81
  14 CACONDE            97.     83.27        0.       -         -        0.40       -        0.00      0.00     87.06
  15 E. DA CUNHA       144.    139.46        5.       -         -        0.30       -        0.00      0.00    142.18
  16 A.S.OLIVEIRA      145.    139.78        5.       -         -        0.00       -        0.00      0.00    172.00
  17 MARIMBONDO       5348.   2460.82     3034.       -         -        6.30       -        0.00      0.00   2465.85
  18 A. VERMELHA      5735.   2788.49    13953.       -         -        2.60       -        0.00      0.00   2794.16
  20 BATALHA            12.    135.65     1093.       -         -        0.10       -        0.00      0.00    139.37
  21 SERRA FACAO      1236.    310.87      184.       -         -        0.10       -        0.00      0.00    314.22
  24 EMBORCACAO        573.    548.93        9.       -         -        1.00       -        0.00      0.00   1009.20
  25 NOVA PONTE        364.    292.02       12.       -         -        0.70       -        0.00      0.00    591.00
  26 MIRANDA           310.    641.15       38.       -         -        0.10       -        0.00      0.00    696.00
  27 CAPIM BRANC1      679.    482.48      158.       -         -        0.00       -        0.00      0.00    486.00
  28 CAPIM BRANC2      642.    356.62      285.       -         -        0.00       -        0.00      0.00    358.83
  29 CORUMBA IV         67.    229.46      207.       -         -        0.60       -        0.00      0.00    234.00
  30 CORUMBA I         772.    341.83       12.       -         -        0.70       -        0.00      0.00    543.98
  31 ITUMBIARA        1741.   2605.53       46.       -         -        1.90       -        0.00      0.00   3060.00
  32 CACH.DOURADA     2704.   2543.69      160.       -         -        0.30       -        0.00      0.00   2560.26
  33 SAO SIMAO        3891.   1616.25       33.       -         -        5.70       -        0.00      0.00   2190.14
  34 I. SOLTEIRA     20096.   9332.74      774.      0.00       -        1.90       -        0.00      0.00   9490.69
  37 BARRA BONITA      823.    534.76      762.       -         -       48.10       -        0.00      0.00    539.23
  38 A.S. LIMA        1379.    758.70      627.       -         -        1.40       -        0.00      0.00    763.12
  39 IBITINGA         1543.    723.56      860.       -         -        1.70       -        0.00      0.00    730.87
  40 PROMISSAO        1695.    862.63      534.       -         -        0.90       -        0.00      0.00    868.99
  42 NAVANHANDAVA     1441.   1367.62      576.       -         -        0.40       -        0.00      0.00   1389.00
  43 TRES IRMAOS      1963.   2123.13       88.    209.52       -        1.00       -        0.00      0.00   2200.00
  45 JUPIA           12587.   7506.89     4995.       -         -        1.60       -        0.00      0.00   7509.39
  46 P. PRIMAVERA    12041.   8962.23       68.       -         -        7.30       -        0.00      0.00   8974.55
  47 A.A. LAYDNER      237.    365.99        0.       -         -        1.00       -        0.00      0.00    368.00
  48 PIRAJU            375.    347.23       28.       -         -        0.00       -        0.00      0.00    354.00
  49 CHAVANTES         564.    622.30     1372.       -         -        0.60       -        0.00      0.00    623.86
  50 L.N. GARCEZ      2109.    548.77     1559.       -         -        0.90       -        0.00      0.00    558.35
  51 CANOAS II        2117.    518.91     1598.       -         -        0.10       -        0.00      0.00    527.59
  52 CANOAS I         2135.    353.34     1781.       -         -        0.20       -        0.00      0.00    363.36
  57 MAUA              669.    317.63     2884.       -         -        0.80       -        0.00      0.00    325.21
  61 CAPIVARA         5847.   1352.95    14033.       -         -        2.70       -        0.00      0.00   1355.10
  62 TAQUARUCU       15491.   2456.49    12539.       -         -        0.30       -        0.00      0.00   2459.19
  63 ROSANA          15227.   2363.08    12594.       -         -        1.90       -        0.00      0.00   2367.43
  66 ITAIPU          15060.  13073.75        3.       -         -       11.30       -        0.00      0.00  13114.66
  71 STA CLARA PR      284.    155.74      395.       -         -        0.40       -        0.00      0.00    158.00
  72 FUNDAO            562.    147.67      415.       -         -        0.00       -        0.00      0.00    150.00
  73 JORDAO            609.       -        494.    115.34       -        0.00       -        0.00      0.00       -  
  74 G.B. MUNHOZ      1501.   1003.69     2836.       -         -        6.20       -        0.00      0.00   1006.94
  76 SEGREDO          4195.   1227.09     2965.       -         -        0.10       -        0.00      0.00   1231.37
  77 SLT.SANTIAGO     4933.   1529.47     3403.       -         -        0.30       -        0.00      0.00   1531.52
  78 SALTO OSORIO     5030.   1807.48     3223.       -         -        0.10       -        0.00      0.00   1809.65
  82 SALTO CAXIAS     5646.   1611.59     4035.       -         -        1.10       -        0.00      0.00   1614.06
  83 BAIXO IGUACU     5893.   2486.56     3406.       -         -        0.80       -        0.00      0.00   2489.29
  86 BARRA GRANDE      620.    467.42     9588.       -         -        0.80       -        0.00      0.00    470.25
  88 SAO ROQUE         858.    180.73     2461.       -         -        1.50       -        0.00      0.00    197.55
  89 GARIBALDI        2840.    486.84     2576.       -         -        0.60       -        0.00      0.00    496.69
  90 CAMPOS NOVOS     3167.    537.61     3309.       -         -        0.10       -        0.00      0.00    540.54
  91 MACHADINHO      14382.   1143.62    19581.       -         -        0.50       -        0.00      0.00   1146.24
  92 ITA             21432.   1569.13    24726.       -         -        2.60       -        0.00      0.00   1572.04
  93 PASSO FUNDO       132.    102.11     4016.       -         -        0.70       -        0.00      0.00    104.00
  94 MONJOLINHO       4211.    151.13     4061.       -         -        0.10       -        0.00      0.00    152.95
  95 QUEBRA QUEIX      219.     99.82      235.       -         -        0.10       -        0.00      0.00    116.06
  97 CASTRO ALVES      371.    155.65      272.       -         -        0.80       -        0.00      0.00    156.85
  98 MONTE CLARO       614.     32.82      591.       -         -        1.20       -        0.00      0.00    376.00
  99 14 DE JULHO       655.     50.38      662.       -         -        0.50       -        0.00      0.00    346.00
 101 SAO JOSE          838.    267.87      613.       -         -        1.10       -        0.00      0.00    282.00
 102 PASSO S JOAO      914.    312.16      692.       -         -        0.10       -        0.00      0.00    331.68
 103 FOZ CHAPECO     30884.   1931.18    28600.       -         -        0.90       -        0.00      0.00   1933.62
 107 EDGARD SOUZA      161.       -        193.      0.00       -      -23.00       -        0.00      0.00       -  
 108 TRAICAO             3.       -          6.       -         -         -        0.00      0.00      0.00       -  
 109 PEDREIRA            4.       -          3.       -         -         -        0.00      0.00      0.00       -  
 110 ERNESTINA          68.       -        745.       -         -        0.00       -        0.00      0.00       -  
 111 PASSO REAL       1224.    406.97     1092.       -         -        0.50       -        0.00      0.00    474.00
 112 JACUI            1499.    161.22     1309.       -         -        0.00       -        0.00      0.00    234.00
 113 ITAUBA           1502.    607.86      831.       -         -        0.30       -        0.00      0.00    612.15
 114 D. FRANCISCA     1474.    356.37     1092.       -         -        0.40       -        0.00      0.00    360.91
 115 G.P. SOUZA         32.      3.74        0.       -         -        0.10       -        0.00      0.00     30.33
 117 GUARAPIRANGA       30.       -          0.       -         -       10.30       -        0.00      0.00       -  
 118 BILLINGS           36.       -          4.   1144.86       -        7.90      0.00      0.00      0.00       -  
 119 HENRY BORDEN     1145.      5.72     1139.       -         -         -         -        0.00      0.00    136.39
 120 JAGUARI            41.     27.38        0.       -         -        5.23       -        0.00      0.00     36.37
 121 PARAIBUNA         104.     64.91        0.       -         -        0.10       -        0.00      0.00    128.00
 122 SANTA BRANCA       71.     32.72        3.       -         -        0.00       -        0.00      0.00    136.42
 123 FUNIL             296.    320.62       93.       -         -        6.20       -        0.00      0.00    330.50
 124 LAJES              17.       -         20.      4.00       -        0.00       -        0.00      0.00       -  
 125 STA CECILIA       520.       -        367.       -         -        0.60   -320.83      0.00      0.00       -  
 126 PICADA             37.     34.82        2.       -         -        0.10       -        0.00      0.00     43.91
 127 SOBRAGI            62.     57.31        4.       -         -        0.80       -        0.00      0.00     87.00
 129 SIMPLICIO         534.    198.84      244.       -         -       90.90       -        0.00      0.00    204.04
 130 ILHA POMBOS       508.    593.31        5.       -         -      -89.90       -        0.00      0.00    662.00
 131 NILO PECANHA      112.    111.14        1.       -         -        0.00       -        0.00      0.00    113.72
 133 P. PASSOS         159.    155.63        4.       -         -        0.00       -        0.00      0.00    308.76
 134 SALTO GRANDE       96.     91.16        5.       -         -        0.20       -        0.00      0.00    128.00
 135 P. ESTRELA         96.    130.16        3.       -         -        0.00       -        0.00      0.00    245.84
 139 CANDONGA          262.    258.22        4.       -         -        0.70       -        0.00      0.00    317.93
 141 BAGUARI           388.    383.76        5.       -         -        2.00       -        0.00      0.00    896.00
 143 AIMORES           404.    413.31       21.       -         -        1.10       -        0.00      0.00   1031.79
 144 MASCARENHAS       532.    354.95      176.       -         -        0.50       -        0.00      0.00   1212.00
 146 FONTES C           20.     13.84        1.       -         -        5.50       -        0.00      0.00     16.00
 147 FONTES AB          33.     31.51        1.       -         -         -         -        0.00      0.00     33.54
 148 IRAPE              36.     22.58        1.       -         -        0.10       -        0.00      0.00    271.78
 153 SAO DOMINGOS      116.    153.73       11.       -         -        0.40       -        0.00      0.00    161.68
 154 ITAPEBI            77.    148.02        2.       -         -        1.20       -        0.00      0.00    681.00
 155 RETIRO BAIXO       80.     83.69        3.       -         -        1.10       -        0.00      0.00    255.15
 156 TRES MARIAS       432.    395.35        3.       -         -        2.90       -        0.00      0.00    897.86
 162 QUEIMADO            7.      7.27        2.       -         -        0.20       -        0.00      0.00     23.84
 169 SOBRADINHO        896.   2805.94     3546.       -         -       19.80       -        0.00      0.00   2811.09
 172 ITAPARICA        3901.   1571.91      806.       -         -       62.20       -        0.00      0.00   3268.78
 173 MOXOTO           2250.    294.24      398.   1550.96       -        2.10       -        0.00      0.00   1006.52
 174 P.AFONSO 123      692.    589.94      102.       -         -        0.10       -        0.00      0.00   1424.95
 175 P.AFONSO 4       1551.   1532.73       12.       -         -         -         -        0.00      0.00   2009.15
 178 XINGO            2122.   1394.09        6.       -         -        0.30       -        0.00      0.00   3012.00
 180 TOCOS              11.       -          0.     11.84       -        0.00       -        0.00      0.00       -  
 181 SANTANA           157.       -         28.       -         -        0.00     11.83      0.00      0.00       -  
 182 VIGARIO           141.       -        112.     28.54       -        0.00    309.00      0.00      0.00       -  
 185 BARRA BRAUNA      117.    131.10        4.       -         -        1.60       -        0.00      0.00    192.00
 189 P. CAVALO           2.      2.67        0.       -         -        4.20       -        0.00      0.00    180.00
 190 B. ESPERANCA      218.    236.46        4.       -         -        1.00       -        0.00      0.00    450.62
 192 GUILMAN-AMOR       66.     63.22        2.       -         -        0.60       -        0.00      0.00    135.62
 193 SA CARVALHO        66.     64.66        2.       -         -        0.00       -        0.00      0.00     83.00
 195 JAURU              66.     63.50        2.       -         -        0.10       -        0.00      0.00    129.00
 196 GUAPORE            34.     30.18        4.       -         -        0.00       -        0.00      0.00     81.00
 203 CORUMBA III       444.    270.24      440.       -         -        0.10       -        0.00      0.00    274.92
 204 CACH.CALDEIR      105.    100.97        3.       -         -         -         -        0.00      0.00   1109.40
 215 SALTO PILAO       417.     37.40      380.       -         -        0.20       -        0.00      0.00    110.00
 217 ROSAL              31.     28.04        3.       -         -        0.10       -        0.00      0.00     34.00
 227 SINOP             478.   1203.38      797.       -         -        3.60       -        0.00      0.00   1468.66
 228 COLIDER          2045.   1248.57      794.       -         -        0.00       -        0.00      0.00   1261.97
 229 TELES PIRES       884.    868.29        3.       -         -       10.60       -        0.00      0.00   3860.00
 230 SAO MANOEL        892.    896.12        5.       -         -      -10.50       -        0.00      0.00   2882.04
 241 SLT VERDINHO      193.    189.07        3.       -         -        0.00       -        0.00      0.00    270.00
 249 OURINHOS         1999.    501.08     1498.       -         -        0.00       -        0.00      0.00    507.00
 251 SERRA MESA        835.    160.64        0.       -         -        2.60       -        0.00      0.00   1196.38
 252 CANA BRAVA        274.    882.26       38.       -         -        0.10       -        0.00      0.00   1160.00
 253 SAO SALVADOR     1015.   1159.38      104.       -         -        0.10       -        0.00      0.00   1178.46
 257 PEIXE ANGIC      1435.   1325.00      872.       -         -        1.70       -        0.00      0.00   2068.93
 261 LAJEADO          3103.   3088.88       31.       -         -        2.10       -        0.00      0.00   3445.00
