***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.46 - Agosto  de 2023 (CPLEX)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - DEZEMBRO/23 - JANEIRO/24 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 29/11/2023                                                       
____________________________________________________________________


 
Relatorio dos Contratos de importacao/exportacao de energia e  
 
-----;--------;-----;--------------;----;----;-----------;
  14 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  14 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  14 ;   LEVE ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  14 ;   LEVE ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  14 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;   1323.35 ;
  14 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;   1323.35 ;
  14 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  14 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  14 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    123.03 ;
  14 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    123.03 ;
  14 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    123.03 ;
  14 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    123.03 ;
  14 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  14 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  14 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  14 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  14 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    123.08 ;
  14 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    123.08 ;
  14 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    123.08 ;
  14 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    123.08 ;
  14 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  14 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  14 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  14 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  15 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    209.60 ;
  15 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    209.60 ;
  15 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  15 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    212.48 ;
  15 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    212.48 ;
  15 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    212.48 ;
  15 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    212.48 ;
  15 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  15 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  15 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  15 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  15 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  15 ;   LEVE ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  15 ;   LEVE ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  15 ;   LEVE ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  15 ;   LEVE ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  15 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  15 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  15 ;   LEVE ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  15 ;   LEVE ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  15 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;   1324.55 ;
  15 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;   1324.55 ;
  15 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  15 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  15 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    123.02 ;
  15 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    123.02 ;
  15 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    123.02 ;
  15 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    123.02 ;
  15 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  15 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  15 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    123.07 ;
  15 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    123.07 ;
  15 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    123.07 ;
  15 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    123.07 ;
  15 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  15 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    205.25 ;
  16 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    205.25 ;
  16 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  16 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    230.26 ;
  16 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    230.26 ;
  16 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    230.26 ;
  16 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    230.26 ;
  16 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  16 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  16 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  16 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  16 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  16 ;   LEVE ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  16 ;   LEVE ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  16 ;   LEVE ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  16 ;   LEVE ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  16 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  16 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  16 ;   LEVE ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  16 ;   LEVE ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  16 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  16 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  16 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    519.31 ;
  16 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    519.31 ;
  16 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    122.77 ;
  16 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    122.77 ;
  16 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    122.77 ;
  16 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    122.77 ;
  16 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    122.82 ;
  16 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    122.82 ;
  16 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    122.82 ;
  16 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    122.82 ;
  16 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  17 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    208.30 ;
  17 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    208.30 ;
  17 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  17 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    259.52 ;
  17 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    259.52 ;
  17 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    259.52 ;
  17 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    259.52 ;
  17 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  17 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  17 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  17 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  17 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  17 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  17 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  17 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  17 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  17 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  17 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  17 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  17 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  17 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  17 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  17 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    506.84 ;
  17 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    506.84 ;
  17 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    122.10 ;
  17 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    122.10 ;
  17 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    122.10 ;
  17 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    122.10 ;
  17 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  17 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  17 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    122.17 ;
  17 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    122.17 ;
  17 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    122.17 ;
  17 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    122.17 ;
  17 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  17 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  17 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  18 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    213.39 ;
  18 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    213.39 ;
  18 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  18 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    311.00 ;
  18 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    311.00 ;
  18 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    311.00 ;
  18 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    311.00 ;
  18 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  18 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  18 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  18 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  18 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  18 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  18 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  18 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  18 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  18 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  18 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  18 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  18 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  18 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  18 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  18 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    504.89 ;
  18 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    504.89 ;
  18 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    122.47 ;
  18 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    122.47 ;
  18 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    122.47 ;
  18 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    122.47 ;
  18 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  18 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  18 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    122.53 ;
  18 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    122.53 ;
  18 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    122.53 ;
  18 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    122.53 ;
  18 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  18 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  18 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  19 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    218.73 ;
  19 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    218.73 ;
  19 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  19 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    297.09 ;
  19 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    297.09 ;
  19 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    297.09 ;
  19 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    297.09 ;
  19 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  19 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  19 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  19 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  19 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  19 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  19 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  19 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  19 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  19 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  19 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  19 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  19 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  19 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    505.41 ;
  19 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    505.41 ;
  19 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  19 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  19 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    122.54 ;
  19 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    122.54 ;
  19 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    122.54 ;
  19 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    122.54 ;
  19 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  19 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  19 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    122.57 ;
  19 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    122.57 ;
  19 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    122.57 ;
  19 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    122.57 ;
  19 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  19 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  19 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  20 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    219.28 ;
  20 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    219.28 ;
  20 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  20 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    326.10 ;
  20 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    326.10 ;
  20 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    326.10 ;
  20 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    326.10 ;
  20 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  20 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  20 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  20 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  20 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  20 ;  MEDIA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  20 ;  MEDIA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  20 ;  MEDIA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  20 ;  MEDIA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  20 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  20 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  20 ;  MEDIA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  20 ;  MEDIA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  20 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    506.43 ;
  20 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    506.43 ;
  20 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  20 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  20 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    122.87 ;
  20 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    122.87 ;
  20 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    122.87 ;
  20 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    122.87 ;
  20 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  20 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  20 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    122.88 ;
  20 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    122.88 ;
  20 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    122.88 ;
  20 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    122.88 ;
  20 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  20 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  20 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  21 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    218.22 ;
  21 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  21 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    218.22 ;
  21 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  21 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    350.47 ;
  21 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    350.47 ;
  21 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    350.47 ;
  21 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    350.47 ;
